Lambda value,Log likelihood,Error std,Residual
0.1999,-906018.4533,0.4123,-0.1181
0.1999,-906018.4533,0.4123,-0.0976
0.1999,-906018.4533,0.4123,0.1654
0.1999,-906018.4533,0.4123,-0.1093
0.1999,-906018.4533,0.4123,0.201
0.1999,-906018.4533,0.4123,0.0247
0.1999,-906018.4533,0.4123,0.2274
0.1999,-906018.4533,0.4123,0.1327
0.1999,-906018.4533,0.4123,-0.0646
0.1999,-906018.4533,0.4123,-0.1683
0.1999,-906018.4533,0.4123,-0.1881
0.1999,-906018.4533,0.4123,0.1455
0.1999,-906018.4533,0.4123,-0.252
0.1999,-906018.4533,0.4123,-0.1659
0.1999,-906018.4533,0.4123,-0.026
0.1999,-906018.4533,0.4123,-0.1838
0.1999,-906018.4533,0.4123,-0.1561
0.1999,-906018.4533,0.4123,0.1078
0.1999,-906018.4533,0.4123,-0.1339
0.1999,-906018.4533,0.4123,0.1241
0.1999,-906018.4533,0.4123,-0.2164
0.1999,-906018.4533,0.4123,0.2247
0.1999,-906018.4533,0.4123,0.1684
0.1999,-906018.4533,0.4123,-0.017
0.1999,-906018.4533,0.4123,-0.2541
0.1999,-906018.4533,0.4123,-0.1047
0.1999,-906018.4533,0.4123,0.1567
0.1999,-906018.4533,0.4123,0.0849
0.1999,-906018.4533,0.4123,0.1521
0.1999,-906018.4533,0.4123,0.0776
0.1999,-906018.4533,0.4123,-0.2384
0.1999,-906018.4533,0.4123,-0.2555
0.1999,-906018.4533,0.4123,0.1042
0.1999,-906018.4533,0.4123,-0.1853
0.1999,-906018.4533,0.4123,0.1452
0.1999,-906018.4533,0.4123,-0.0382
0.1999,-906018.4533,0.4123,-0.1509
0.1999,-906018.4533,0.4123,0.1058
0.1999,-906018.4533,0.4123,0.0869
0.1999,-906018.4533,0.4123,0.1362
0.1999,-906018.4533,0.4123,-0.2551
0.1999,-906018.4533,0.4123,0.1177
0.1999,-906018.4533,0.4123,-0.108
0.1999,-906018.4533,0.4123,0.0496
0.1999,-906018.4533,0.4123,-0.1702
0.1999,-906018.4533,0.4123,-0.0569
0.1999,-906018.4533,0.4123,-0.0808
0.1999,-906018.4533,0.4123,0.0469
0.1999,-906018.4533,0.4123,0.2097
0.1999,-906018.4533,0.4123,0.0687
0.1999,-906018.4533,0.4123,0.1074
0.1999,-906018.4533,0.4123,-0.1075
0.1992,-905992.4599,0.4123,-0.0087
0.1992,-905992.4599,0.4123,-0.1195
0.1992,-905992.4599,0.4123,0.1456
0.1992,-905992.4599,0.4123,-0.1285
0.1992,-905992.4599,0.4123,-0.1501
0.1992,-905992.4599,0.4123,-0.1419
0.1992,-905992.4599,0.4123,-0.1991
0.1992,-905992.4599,0.4123,0.0112
0.1992,-905992.4599,0.4123,0.1223
0.1992,-905992.4599,0.4123,-0.1264
0.1992,-905992.4599,0.4123,-0.1193
0.1992,-905992.4599,0.4123,-0.222
0.1992,-905992.4599,0.4123,-0.1073
0.1995,-905966.7682,0.4123,-0.012
0.1995,-905966.7682,0.4123,-0.1423
0.1994,-905967.1248,0.4123,-0.0112
0.1994,-905967.1248,0.4123,0.0134
0.1994,-905967.1248,0.4123,-0.0438
0.1994,-905967.1248,0.4123,0.1286
0.1994,-905967.1248,0.4123,-0.1445
0.1994,-905967.1248,0.4123,-0.216
0.1994,-905967.1248,0.4123,0.0754
0.1994,-905967.1248,0.4123,0.1136
0.1994,-905967.1248,0.4123,-0.201
0.1994,-905967.1248,0.4123,0.0625
0.1994,-905967.1248,0.4123,-0.0632
0.1994,-905967.1248,0.4123,-0.1618
0.1994,-905967.1248,0.4123,0.0449
0.1994,-905967.1248,0.4123,0.0905
0.1994,-905967.1248,0.4123,-0.0871
0.1994,-905967.1248,0.4123,-0.0613
0.1994,-905967.1248,0.4123,0.0462
0.1994,-905967.1248,0.4123,0.1916
0.1994,-905967.1248,0.4123,0.157
0.1994,-905967.1248,0.4123,0.1385
0.1994,-905967.1248,0.4123,-0.2355
0.1994,-905967.1248,0.4123,-0.0945
0.1994,-905967.1248,0.4123,0.0933
0.1994,-905967.1248,0.4123,0.2271
0.1994,-905967.1248,0.4123,0.1138
0.1994,-905967.1248,0.4123,0.174
0.1994,-905967.1248,0.4123,-0.2055
0.1994,-905967.1248,0.4123,-0.0031
0.1994,-905967.1248,0.4123,-0.2378
0.1994,-905967.1248,0.4123,0.0572
0.1994,-905967.1248,0.4123,0.0458
0.1994,-905967.1248,0.4123,-0.1409
0.1994,-905967.1248,0.4123,-0.1088
0.1994,-905967.1248,0.4123,0.1015
0.1994,-905967.1248,0.4123,0.0273
0.1994,-905967.1248,0.4123,-0.131
0.1994,-905967.1248,0.4123,-0.0301
0.1994,-905967.1248,0.4123,0.2162
0.1994,-905967.1248,0.4123,-0.0445
0.1994,-905967.1248,0.4123,-0.151
0.1994,-905967.1248,0.4123,-0.0411
0.1994,-905967.1248,0.4123,0.1447
0.1994,-905967.1248,0.4123,0.1209
0.1994,-905967.1248,0.4123,-0.0741
0.1994,-905967.1248,0.4123,0.0847
0.1994,-905967.1248,0.4123,-0.0594
0.1994,-905967.1248,0.4123,-0.2271
0.1994,-905967.1248,0.4123,0.1981
0.1994,-905967.1248,0.4123,-0.0049
0.1994,-905967.1248,0.4123,0.0927
0.1994,-905967.1248,0.4123,0.067
0.1994,-905967.1248,0.4123,0.0658
0.1994,-905967.1248,0.4123,0.1454
0.1994,-905967.1248,0.4123,-0.048
0.1994,-905967.1248,0.4123,0.02
0.1994,-905967.1248,0.4123,-0.2541
0.1994,-905967.1248,0.4123,-0.1381
0.1994,-905967.1248,0.4123,-0.1662
0.1994,-905967.1248,0.4123,0.2356
0.1994,-905967.1248,0.4123,0.0634
0.1994,-905967.1248,0.4123,0.1154
0.1994,-905967.1248,0.4123,0.0067
0.1994,-905967.1248,0.4123,-0.0943
0.1994,-905967.1248,0.4123,-0.1594
0.1994,-905967.1248,0.4123,-0.1848
0.1994,-905967.1248,0.4123,0.1919
0.1994,-905967.1248,0.4123,-0.1674
0.1994,-905967.1248,0.4123,-0.1465
0.1994,-905967.1248,0.4123,-0.2049
0.1994,-905967.1248,0.4123,0.1504
0.1994,-905967.1248,0.4123,0.1771
0.1994,-905967.1248,0.4123,0.1235
0.1994,-905967.1248,0.4123,-0.2436
0.1994,-905967.1248,0.4123,-0.1748
0.1994,-905967.1248,0.4123,0.1917
0.1994,-905967.1248,0.4123,-0.2141
0.1994,-905967.1248,0.4123,-0.0857
0.1994,-905967.1248,0.4123,0.1342
0.1994,-905967.1248,0.4123,0.0023
0.1994,-905967.1248,0.4123,-0.0335
0.1994,-905967.1248,0.4123,-0.2167
0.1994,-905967.1248,0.4123,-0.1559
0.1994,-905967.1248,0.4123,-0.1127
0.1994,-905967.1248,0.4123,-0.2165
0.1994,-905967.1248,0.4123,0.1352
0.1994,-905967.1248,0.4123,-0.1641
0.1994,-905967.1248,0.4123,-0.2542
0.1994,-905967.1248,0.4123,0.0304
0.1994,-905967.1248,0.4123,-0.1412
0.1994,-905967.1248,0.4123,-0.0279
0.1994,-905967.1248,0.4123,-0.2095
0.1994,-905967.1248,0.4123,-0.2322
0.1994,-905967.1248,0.4123,0.1208
0.1994,-905967.1248,0.4123,-0.105
0.1994,-905967.1248,0.4123,-0.0296
0.1994,-905967.1248,0.4123,-0.1597
0.1994,-905967.1248,0.4123,0.1422
0.1994,-905967.1248,0.4123,-0.1469
0.1994,-905967.1248,0.4123,0.1033
0.1994,-905967.1248,0.4123,-0.0978
0.1994,-905967.1248,0.4123,-0.1705
0.1994,-905967.1248,0.4123,-0.0969
0.1994,-905967.1248,0.4123,0.0351
0.1994,-905967.1248,0.4123,-0.0672
0.1994,-905967.1248,0.4123,-0.1423
0.1994,-905967.1248,0.4123,0.1543
0.1994,-905967.1248,0.4123,0.0044
0.1994,-905967.1248,0.4123,0.0829
0.1994,-905967.1248,0.4123,0.2217
0.1994,-905967.1248,0.4123,-0.0219
0.1994,-905967.1248,0.4123,-0.1205
0.1994,-905967.1248,0.4123,0.2045
0.1994,-905967.1248,0.4123,0.2172
0.1994,-905967.1248,0.4123,-0.0241
0.1994,-905967.1248,0.4123,-0.014
0.1994,-905967.1248,0.4123,0.1443
0.1994,-905967.1248,0.4123,-0.2304
0.1994,-905967.1248,0.4123,0.0998
0.1994,-905967.1248,0.4123,-0.1767
0.1994,-905967.1248,0.4123,0.2157
0.1994,-905967.1248,0.4123,-0.0049
0.1994,-905967.1248,0.4123,0.1863
0.1994,-905967.1248,0.4123,0.0245
0.1994,-905967.1248,0.4123,0.1008
0.1994,-905967.1248,0.4123,0.0354
0.1994,-905967.1248,0.4123,-0.2499
0.1994,-905967.1248,0.4123,-0.1325
0.1994,-905967.1248,0.4123,-0.098
0.1994,-905967.1248,0.4123,-0.1658
0.1994,-905967.1248,0.4123,0.019
0.1994,-905967.1248,0.4123,-0.1507
0.1994,-905967.1248,0.4123,-0.2584
0.1994,-905967.1248,0.4123,0.2319
0.1994,-905967.1248,0.4123,0.1171
0.1994,-905967.1248,0.4123,-0.1184
0.1994,-905967.1248,0.4123,-0.1704
0.1994,-905967.1248,0.4123,0.204
0.1994,-905967.1248,0.4123,0.1399
0.1994,-905967.1248,0.4123,0.1125
0.1994,-905967.1248,0.4123,-0.2012
0.1994,-905967.1248,0.4123,0.1962
0.1994,-905967.1248,0.4123,0.2328
0.1994,-905967.1248,0.4123,0.2129
0.1994,-905967.1248,0.4123,0.0098
0.1994,-905967.1248,0.4123,0.0933
0.1994,-905967.1248,0.4123,0.2125
0.1994,-905967.1248,0.4123,-0.0473
0.1994,-905967.1248,0.4123,0.1443
0.1994,-905967.1248,0.4123,0.2025
0.1994,-905967.1248,0.4123,0.2064
0.1994,-905967.1248,0.4123,-0.1639
0.1994,-905967.1248,0.4123,-0.0763
0.1994,-905967.1248,0.4123,0.005
0.1994,-905967.1248,0.4123,0.0929
0.1994,-905967.1248,0.4123,-0.0486
0.1994,-905967.1248,0.4123,-0.0976
0.1994,-905967.1248,0.4123,0.1462
0.1994,-905967.1248,0.4123,-0.1074
0.1994,-905967.1248,0.4123,-0.2234
0.1994,-905967.1248,0.4123,-0.0797
0.1994,-905967.1248,0.4123,-0.2495
0.1994,-905967.1248,0.4123,-0.2303
0.1994,-905967.1248,0.4123,0.1122
0.1994,-905967.1248,0.4123,0.057
0.1994,-905967.1248,0.4123,-0.1824
0.1994,-905967.1248,0.4123,0.1
0.1994,-905967.1248,0.4123,0.1962
0.1994,-905967.1248,0.4123,-0.068
0.1994,-905967.1248,0.4123,0.0324
0.1994,-905967.1248,0.4123,-0.2032
0.1994,-905967.1248,0.4123,0.1099
0.1994,-905967.1248,0.4123,0.2018
0.1994,-905967.1248,0.4123,0.1502
0.1994,-905967.1248,0.4123,0.1501
0.1994,-905967.1248,0.4123,-0.2195
0.1994,-905967.1248,0.4123,0.0887
0.1994,-905967.1248,0.4123,-0.1452
0.1994,-905967.1248,0.4123,-0.0704
0.1994,-905967.1248,0.4123,-0.2109
0.1994,-905967.1248,0.4123,0.1053
0.1994,-905967.1248,0.4123,-0.1072
0.1994,-905967.1248,0.4123,-0.0717
0.1994,-905967.1248,0.4123,-0.2196
0.1994,-905967.1248,0.4123,-0.184
0.1994,-905967.1248,0.4123,-0.047
0.1994,-905967.1248,0.4123,0.0284
0.1994,-905967.1248,0.4123,0.2172
0.1994,-905967.1248,0.4123,-0.137
0.1994,-905967.1248,0.4123,-0.162
0.1994,-905967.1248,0.4123,0.0468
0.1994,-905967.1248,0.4123,-0.2346
0.1994,-905967.1248,0.4123,-0.0038
0.1994,-905967.1248,0.4123,-0.1351
0.1994,-905967.1248,0.4123,0.015
0.1994,-905967.1248,0.4123,0.0306
0.1994,-905967.1248,0.4123,0.1932
0.1994,-905967.1248,0.4123,0.0112
0.1994,-905967.1248,0.4123,0.2016
0.1994,-905967.1248,0.4123,0.1269
0.1994,-905967.1248,0.4123,-0.041
0.1994,-905967.1248,0.4123,0.1063
0.1994,-905967.1248,0.4123,-0.0073
0.1994,-905967.1248,0.4123,0.0926
0.1994,-905967.1248,0.4123,0.2003
0.1994,-905967.1248,0.4123,-0.0732
0.1994,-905967.1248,0.4123,-0.0431
0.1994,-905967.1248,0.4123,-0.1637
0.1994,-905967.1248,0.4123,-0.0094
0.1994,-905967.1248,0.4123,-0.0499
0.1994,-905967.1248,0.4123,-0.2344
0.1994,-905967.1248,0.4123,-0.1546
0.1994,-905967.1248,0.4123,-0.0429
0.1994,-905967.1248,0.4123,-0.1307
0.1994,-905967.1248,0.4123,-0.1765
0.1994,-905967.1248,0.4123,-0.0073
0.1994,-905967.1248,0.4123,-0.2251
0.1994,-905967.1248,0.4123,-0.0561
0.1994,-905967.1248,0.4123,-0.2134
0.1994,-905967.1248,0.4123,-0.1157
0.1994,-905967.1248,0.4123,0.056
0.1994,-905967.1248,0.4123,0.0739
0.1994,-905967.1248,0.4123,0.2219
0.1994,-905967.1248,0.4123,-0.1137
0.1994,-905967.1248,0.4123,-0.0248
0.1994,-905967.1248,0.4123,-0.1028
0.1994,-905967.1248,0.4123,0.1229
0.1994,-905967.1248,0.4123,-0.0436
0.1994,-905967.1248,0.4123,0.1984
0.1994,-905967.1248,0.4123,0.0859
0.1994,-905967.1248,0.4123,0.1564
0.1994,-905967.1248,0.4123,0.017
0.1994,-905967.1248,0.4123,-0.2432
0.1994,-905967.1248,0.4123,0.1422
0.1994,-905967.1248,0.4123,-0.1501
0.1994,-905967.1248,0.4123,0.1552
0.1994,-905967.1248,0.4123,0.2166
0.1994,-905967.1248,0.4123,0.0952
0.1994,-905967.1248,0.4123,-0.181
0.1994,-905967.1248,0.4123,-0.1889
0.1994,-905967.1248,0.4123,-0.2302
0.1994,-905967.1248,0.4123,-0.2346
0.1994,-905967.1248,0.4123,-0.1093
0.1994,-905967.1248,0.4123,-0.084
0.1994,-905967.1248,0.4123,0.1155
0.1994,-905967.1248,0.4123,0.1725
0.1994,-905967.1248,0.4123,0.0285
0.1994,-905967.1248,0.4123,0.1342
0.1994,-905967.1248,0.4123,-0.067
0.1994,-905967.1248,0.4123,0.1136
0.1994,-905967.1248,0.4123,0.2044
0.1994,-905967.1248,0.4123,-0.125
0.1994,-905967.1248,0.4123,0.1875
0.1994,-905967.1248,0.4123,-0.0259
0.1994,-905967.1248,0.4123,-0.0912
0.1994,-905967.1248,0.4123,0.2123
0.1994,-905967.1248,0.4123,-0.0649
0.1994,-905967.1248,0.4123,-0.1197
0.1994,-905967.1248,0.4123,-0.2363
0.1994,-905967.1248,0.4123,-0.1228
0.1994,-905967.1248,0.4123,-0.1112
0.1994,-905967.1248,0.4123,-0.0362
0.1994,-905967.1248,0.4123,-0.2347
0.1994,-905967.1248,0.4123,0.0601
0.1994,-905967.1248,0.4123,0.1189
0.1994,-905967.1248,0.4123,-0.0006
0.1994,-905967.1248,0.4123,0.2087
0.1994,-905967.1248,0.4123,0.2034
0.1994,-905967.1248,0.4123,-0.225
0.1994,-905967.1248,0.4123,-0.1023
0.1994,-905967.1248,0.4123,-0.0588
0.1994,-905967.1248,0.4123,-0.1495
0.1994,-905967.1248,0.4123,-0.0269
0.1994,-905967.1248,0.4123,0.1287
0.1994,-905967.1248,0.4123,-0.1662
0.1994,-905967.1248,0.4123,-0.0131
0.1994,-905967.1248,0.4123,0.1963
0.1994,-905967.1248,0.4123,-0.0576
0.1994,-905967.1248,0.4123,0.1716
0.1994,-905967.1248,0.4123,-0.1181
0.1994,-905967.1248,0.4123,0.2167
0.1994,-905967.1248,0.4123,-0.0071
0.1994,-905967.1248,0.4123,0.1661
0.1994,-905967.1248,0.4123,0.2329
0.1994,-905967.1248,0.4123,-0.1057
0.1994,-905967.1248,0.4123,-0.0076
0.1994,-905967.1248,0.4123,-0.023
0.1994,-905967.1248,0.4123,0.1617
0.1994,-905967.1248,0.4123,-0.205
0.1994,-905967.1248,0.4123,0.1778
0.1994,-905967.1248,0.4123,0.2078
0.1994,-905967.1248,0.4123,-0.0583
0.1994,-905967.1248,0.4123,0.022
0.1994,-905967.1248,0.4123,0.1935
0.1994,-905967.1248,0.4123,0.0976
0.1994,-905967.1248,0.4123,0.1185
0.1994,-905967.1248,0.4123,-0.1129
0.1994,-905967.1248,0.4123,0.1331
0.1994,-905967.1248,0.4123,-0.1522
0.1994,-905967.1248,0.4123,-0.0152
0.1994,-905967.1248,0.4123,-0.1983
0.1994,-905967.1248,0.4123,0.0501
0.1994,-905967.1248,0.4123,-0.1819
0.1994,-905967.1248,0.4123,-0.0274
0.1994,-905967.1248,0.4123,-0.2219
0.1994,-905967.1248,0.4123,0.2247
0.1994,-905967.1248,0.4123,0.1009
0.1994,-905967.1248,0.4123,-0.2073
0.1994,-905967.1248,0.4123,0.1803
0.1994,-905967.1248,0.4123,-0.0982
0.1994,-905967.1248,0.4123,0.0772
0.1994,-905967.1248,0.4123,-0.0561
0.1994,-905967.1248,0.4123,-0.2247
0.1994,-905967.1248,0.4123,0.0017
0.1994,-905967.1248,0.4123,-0.0248
0.1994,-905967.1248,0.4123,-0.0828
0.1994,-905967.1248,0.4123,-0.015
0.1994,-905967.1248,0.4123,0.0058
0.1994,-905967.1248,0.4123,-0.2139
0.1994,-905967.1248,0.4123,0.1351
0.1994,-905967.1248,0.4123,-0.0434
0.1994,-905967.1248,0.4123,-0.2487
0.1994,-905967.1248,0.4123,0.0897
0.1994,-905967.1248,0.4123,0.1154
0.1994,-905967.1248,0.4123,0.1455
0.1994,-905967.1248,0.4123,-0.2161
0.1994,-905967.1248,0.4123,-0.1492
0.1994,-905967.1248,0.4123,-0.0934
0.1994,-905967.1248,0.4123,-0.1229
0.1994,-905967.1248,0.4123,-0.0916
0.1994,-905967.1248,0.4123,-0.0893
0.1994,-905967.1248,0.4123,-0.1281
0.1994,-905967.1248,0.4123,-0.0387
0.1994,-905967.1248,0.4123,0.0989
0.1994,-905967.1248,0.4123,0.2135
0.1994,-905967.1248,0.4123,0.0192
0.1994,-905967.1248,0.4123,0.1624
0.1994,-905967.1248,0.4123,-0.0024
0.1994,-905967.1248,0.4123,-0.1776
0.1994,-905967.1248,0.4123,-0.0178
0.1994,-905967.1248,0.4123,-0.1546
0.1994,-905967.1248,0.4123,0.2053
0.1994,-905967.1248,0.4123,-0.016
0.1994,-905967.1248,0.4123,-0.2387
0.1994,-905967.1248,0.4123,0.1601
0.1994,-905967.1248,0.4123,-0.0493
0.1994,-905967.1248,0.4123,-0.0152
0.1994,-905967.1248,0.4123,0.2066
0.1994,-905967.1248,0.4123,0.0817
0.1994,-905967.1248,0.4123,0.1002
0.1994,-905967.1248,0.4123,-0.1522
0.1994,-905967.1248,0.4123,0.1816
0.1994,-905967.1248,0.4123,-0.1875
0.1994,-905967.1248,0.4123,-0.0849
0.1994,-905967.1248,0.4123,-0.1214
0.1994,-905967.1248,0.4123,-0.1365
0.1994,-905967.1248,0.4123,-0.2201
0.1994,-905967.1248,0.4123,-0.072
0.1994,-905967.1248,0.4123,-0.1999
0.1994,-905967.1248,0.4123,0.2066
0.1994,-905967.1248,0.4123,0.048
0.1994,-905967.1248,0.4123,0.1463
0.1994,-905967.1248,0.4123,0.1781
0.1994,-905967.1248,0.4123,0.2247
0.1994,-905967.1248,0.4123,0.1775
0.1994,-905967.1248,0.4123,-0.2074
0.1994,-905967.1248,0.4123,-0.2578
0.1994,-905967.1248,0.4123,0.1741
0.1994,-905967.1248,0.4123,-0.0503
0.1994,-905967.1248,0.4123,0.1873
0.1994,-905967.1248,0.4123,-0.2317
0.1994,-905967.1248,0.4123,-0.1694
0.1994,-905967.1248,0.4123,-0.1787
0.1994,-905967.1248,0.4123,0.1911
0.1994,-905967.1248,0.4123,-0.164
0.1994,-905967.1248,0.4123,0.1475
0.1994,-905967.1248,0.4123,0.1223
0.1994,-905967.1248,0.4123,0.203
0.1994,-905967.1248,0.4123,0.0976
0.1994,-905967.1248,0.4123,0.0813
0.1994,-905967.1248,0.4123,-0.096
0.1994,-905967.1248,0.4123,-0.0047
0.1994,-905967.1248,0.4123,-0.2305
0.1994,-905967.1248,0.4123,0.0497
0.1994,-905967.1248,0.4123,-0.144
0.1994,-905967.1248,0.4123,0.2183
0.1994,-905967.1248,0.4123,0.1894
0.1994,-905967.1248,0.4123,0.1211
0.1994,-905967.1248,0.4123,-0.0025
0.1994,-905967.1248,0.4123,0.028
0.1994,-905967.1248,0.4123,-0.1506
0.1994,-905967.1248,0.4123,0.2336
0.1994,-905967.1248,0.4123,-0.2233
0.1994,-905967.1248,0.4123,0.1522
0.1994,-905967.1248,0.4123,-0.076
0.1994,-905967.1248,0.4123,-0.2519
0.1994,-905967.1248,0.4123,0.0164
