Lambda value,Log likelihood,Error std,Residual
0.4243,-3232932.953,3.6056,-0.5976
0.4243,-3232932.953,3.6056,-0.5379
0.4243,-3232932.953,3.6056,-0.6636
0.4243,-3232932.953,3.6056,-0.4984
0.4243,-3232932.953,3.6056,-0.4208
0.4243,-3232932.953,3.6056,-0.3833
0.4243,-3232932.953,3.6056,-0.3495
0.4243,-3232932.953,3.6056,-0.4028
0.4243,-3232932.953,3.6056,-0.502
0.4243,-3232932.953,3.6056,-0.7624
0.4243,-3232932.953,3.6056,-0.7415
0.4243,-3232932.953,3.6056,-0.5146
0.4243,-3232932.953,3.6056,-0.7781
0.4243,-3232932.953,3.6056,-0.5784
0.4243,-3232932.953,3.6056,-0.74
0.4243,-3232932.953,3.6056,-0.709
0.4243,-3232932.953,3.6056,-0.4164
0.4243,-3232932.953,3.6056,-0.7474
0.4243,-3232932.953,3.6056,-0.3358
0.4243,-3232932.953,3.6056,-0.4025
0.4243,-3232932.953,3.6056,-0.559
0.4243,-3232932.953,3.6056,-0.7401
0.4243,-3232932.953,3.6056,-0.6772
0.4243,-3232932.953,3.6056,-0.3181
0.4243,-3232932.953,3.6056,-0.6694
0.4243,-3232932.953,3.6056,-0.4191
0.4243,-3232932.953,3.6056,-0.6708
0.4243,-3232932.953,3.6056,-0.5548
0.4243,-3232932.953,3.6056,-0.6676
0.4243,-3232932.953,3.6056,-0.4509
0.4243,-3232932.953,3.6056,-0.7324
0.4243,-3232932.953,3.6056,-0.6434
0.4243,-3232932.953,3.6056,-0.4853
0.4243,-3232932.953,3.6056,-0.7487
0.4243,-3232932.953,3.6056,-0.6215
0.4243,-3232932.953,3.6056,-0.5445
0.4243,-3232932.953,3.6056,-0.5534
0.4243,-3232932.953,3.6056,-0.3222
0.4243,-3232932.953,3.6056,-0.5502
0.4243,-3232932.953,3.6056,-0.7165
0.4243,-3232932.953,3.6056,-0.3827
0.4243,-3232932.953,3.6056,-0.7964
0.4243,-3232932.953,3.6056,-0.3229
0.4243,-3232932.953,3.6056,-0.6368
0.4243,-3232932.953,3.6056,-0.6564
0.4243,-3232932.953,3.6056,-0.6928
0.4243,-3232932.953,3.6056,-0.7099
0.4243,-3232932.953,3.6056,-0.7935
0.4243,-3232932.953,3.6056,-0.3912
0.4243,-3232932.953,3.6056,-0.3993
0.4243,-3232932.953,3.6056,-0.4882
0.4243,-3232932.953,3.6056,-0.7971
0.4243,-3232932.953,3.6056,-0.3588
0.4243,-3232932.953,3.6056,-0.7891
0.4243,-3232932.953,3.6056,-0.4678
0.4243,-3232932.953,3.6056,-0.7002
0.4243,-3232932.953,3.6056,-0.5137
0.4243,-3232932.953,3.6056,-0.332
0.4243,-3232932.953,3.6056,-0.4157
0.4243,-3232932.953,3.6056,-0.6605
0.4243,-3232932.953,3.6056,-0.6934
0.4243,-3232932.953,3.6056,-0.4427
0.4243,-3232932.953,3.6056,-0.3297
0.4243,-3232932.953,3.6056,-0.7547
0.4243,-3232932.953,3.6056,-0.6919
0.4243,-3232932.953,3.6056,-0.5996
0.4243,-3232932.953,3.6056,-0.622
0.4243,-3232932.953,3.6056,-0.3506
0.4244,-3232932.6708,3.6056,-0.5695
0.4244,-3232932.6708,3.6056,-0.7992
0.4244,-3232932.6708,3.6056,-0.6615
0.4244,-3232932.6708,3.6056,-0.3614
0.4244,-3232932.6708,3.6056,-0.4265
0.4244,-3232932.6708,3.6056,-0.3659
0.4244,-3232932.6708,3.6056,-0.4463
0.4244,-3232932.6708,3.6056,-0.3503
0.4244,-3232932.6708,3.6056,-0.5067
0.4244,-3232932.6708,3.6056,-0.3794
0.4244,-3232932.6708,3.6056,-0.6009
0.4244,-3232932.6708,3.6056,-0.4577
0.4244,-3232932.6708,3.6056,-0.5236
0.4244,-3232932.6708,3.6056,-0.5422
0.4244,-3232932.6708,3.6056,-0.6184
0.4244,-3232932.6708,3.6056,-0.6015
0.4244,-3232932.6708,3.6056,-0.801
0.4244,-3232932.6708,3.6056,-0.5447
0.4244,-3232932.6708,3.6056,-0.6141
0.4244,-3232932.6708,3.6056,-0.3678
0.4244,-3232932.6708,3.6056,-0.4658
0.4244,-3232932.6708,3.6056,-0.7637
0.4244,-3232932.6708,3.6056,-0.4304
0.4244,-3232932.6708,3.6056,-0.7025
0.4244,-3232932.6708,3.6056,-0.7009
0.4244,-3232932.6708,3.6056,-0.5364
0.4244,-3232932.6708,3.6056,-0.4026
0.4244,-3232932.6708,3.6056,-0.4372
0.4244,-3232932.6708,3.6056,-0.4137
0.4244,-3232932.6708,3.6056,-0.6559
0.4244,-3232932.6708,3.6056,-0.7346
0.4244,-3232932.6708,3.6056,-0.3348
0.4244,-3232932.6708,3.6056,-0.7431
0.4244,-3232932.6708,3.6056,-0.3395
0.4244,-3232932.6708,3.6056,-0.6205
0.4244,-3232932.6708,3.6056,-0.5345
0.4244,-3232932.6708,3.6056,-0.4082
0.4244,-3232932.6708,3.6056,-0.7961
0.4244,-3232932.6708,3.6056,-0.7053
0.4244,-3232932.6708,3.6056,-0.5228
0.4244,-3232932.6708,3.6056,-0.8159
0.4244,-3232932.6708,3.6056,-0.463
0.4244,-3232932.6708,3.6056,-0.611
0.4244,-3232932.6708,3.6056,-0.5225
0.4244,-3232932.6708,3.6056,-0.7183
0.4244,-3232932.6708,3.6056,-0.5132
0.4244,-3232932.6708,3.6056,-0.5673
0.4244,-3232932.6708,3.6056,-0.4902
0.4244,-3232932.6708,3.6056,-0.7167
0.4244,-3232932.6708,3.6056,-0.6048
0.4244,-3232932.6708,3.6056,-0.4071
0.4244,-3232932.6708,3.6056,-0.8131
0.4244,-3232932.6708,3.6056,-0.59
0.4244,-3232932.6708,3.6056,-0.6425
0.4244,-3232932.6708,3.6056,-0.6015
0.4244,-3232932.6708,3.6056,-0.5016
0.4244,-3232932.6708,3.6056,-0.3985
0.4244,-3232932.6708,3.6056,-0.5866
0.4244,-3232932.6708,3.6056,-0.6519
0.4244,-3232932.6708,3.6056,-0.4533
0.4244,-3232932.6708,3.6056,-0.7094
0.4244,-3232932.6708,3.6056,-0.7192
0.4244,-3232932.6708,3.6056,-0.4723
0.4244,-3232932.6708,3.6056,-0.342
0.4244,-3232932.6708,3.6056,-0.5622
0.4244,-3232932.6708,3.6056,-0.5822
0.4244,-3232932.6708,3.6056,-0.4357
0.4244,-3232932.6708,3.6056,-0.3178
0.4242,-3232933.5892,3.6056,-0.5671
0.4242,-3232933.5892,3.6056,-0.4103
0.4242,-3232933.5892,3.6056,-0.6839
0.4242,-3232933.5892,3.6056,-0.3234
0.4242,-3232933.5892,3.6056,-0.591
0.4242,-3232933.5892,3.6056,-0.7466
0.4242,-3232933.5892,3.6056,-0.612
0.4242,-3232933.5892,3.6056,-0.5227
0.4249,-3232932.776,3.6056,-0.5742
0.4249,-3232932.776,3.6056,-0.7268
0.4249,-3232932.776,3.6056,-0.7459
0.4249,-3232932.776,3.6056,-0.7165
0.4249,-3232932.776,3.6056,-0.3795
0.4249,-3232932.776,3.6056,-0.5182
0.4249,-3232932.776,3.6056,-0.3566
0.4249,-3232932.776,3.6056,-0.4412
0.4249,-3232932.776,3.6056,-0.7485
0.4249,-3232932.776,3.6056,-0.8256
0.4249,-3232932.776,3.6056,-0.6224
0.4249,-3232932.776,3.6056,-0.4465
0.4249,-3232932.776,3.6056,-0.4105
0.4249,-3232932.776,3.6056,-0.7359
0.4249,-3232932.776,3.6056,-0.3872
0.4249,-3232932.776,3.6056,-0.3162
0.4249,-3232932.776,3.6056,-0.7159
0.4249,-3232932.776,3.6056,-0.4357
0.4249,-3232932.776,3.6056,-0.6961
0.4249,-3232932.776,3.6056,-0.6587
0.4249,-3232932.776,3.6056,-0.4512
0.4249,-3232932.776,3.6056,-0.4758
0.4249,-3232932.776,3.6056,-0.3995
0.4249,-3232932.776,3.6056,-0.4749
0.4249,-3232932.776,3.6056,-0.828
0.4249,-3232932.776,3.6056,-0.5814
0.4249,-3232932.776,3.6056,-0.3445
0.4249,-3232932.776,3.6056,-0.4621
0.4249,-3232932.776,3.6056,-0.4504
0.4249,-3232932.776,3.6056,-0.4181
0.4249,-3232932.776,3.6056,-0.7752
0.4249,-3232932.776,3.6056,-0.356
0.4249,-3232932.776,3.6056,-0.6053
0.4249,-3232932.776,3.6056,-0.463
0.4249,-3232932.776,3.6056,-0.74
0.4249,-3232932.776,3.6056,-0.7962
0.4249,-3232932.776,3.6056,-0.761
0.4249,-3232932.776,3.6056,-0.6226
0.4249,-3232932.776,3.6056,-0.7868
0.4249,-3232932.776,3.6056,-0.3675
0.4249,-3232932.776,3.6056,-0.8281
0.4249,-3232932.776,3.6056,-0.8128
0.4249,-3232932.776,3.6056,-0.652
0.4249,-3232932.776,3.6056,-0.4689
0.4249,-3232932.776,3.6056,-0.7033
0.4249,-3232932.776,3.6056,-0.6556
0.4249,-3232932.776,3.6056,-0.6821
0.4249,-3232932.776,3.6056,-0.7559
0.4249,-3232932.776,3.6056,-0.7362
0.4249,-3232932.776,3.6056,-0.4802
0.4249,-3232932.776,3.6056,-0.557
0.4249,-3232932.776,3.6056,-0.6314
0.4249,-3232932.776,3.6056,-0.76
0.4249,-3232932.776,3.6056,-0.7745
0.4249,-3232932.776,3.6056,-0.4715
0.4249,-3232932.776,3.6056,-0.5244
0.4249,-3232932.776,3.6056,-0.4629
0.4249,-3232932.776,3.6056,-0.5662
0.4249,-3232932.776,3.6056,-0.3208
0.4249,-3232932.776,3.6056,-0.5419
0.4249,-3232932.776,3.6056,-0.4188
0.4249,-3232932.776,3.6056,-0.613
0.4249,-3232932.776,3.6056,-0.4728
0.4249,-3232932.776,3.6056,-0.3756
0.4249,-3232932.776,3.6056,-0.3444
0.4249,-3232932.776,3.6056,-0.5346
0.4244,-3232932.5711,3.6056,-0.57
0.4244,-3232932.5711,3.6056,-0.5167
0.4244,-3232932.5711,3.6056,-0.7621
0.4244,-3232932.5711,3.6056,-0.7015
0.4244,-3232932.5711,3.6056,-0.6715
0.4244,-3232932.5711,3.6056,-0.6651
0.4244,-3232932.5711,3.6056,-0.7772
0.4244,-3232932.5711,3.6056,-0.6353
0.4244,-3232932.5711,3.6056,-0.7964
0.4244,-3232932.5711,3.6056,-0.6182
0.4244,-3232932.5711,3.6056,-0.7027
0.4244,-3232932.5711,3.6056,-0.531
0.4244,-3232932.5711,3.6056,-0.5949
0.4244,-3232932.5711,3.6056,-0.7354
0.4244,-3232932.5711,3.6056,-0.5014
0.4244,-3232932.5711,3.6056,-0.4131
0.4244,-3232932.5711,3.6056,-0.6024
0.4244,-3232932.5711,3.6056,-0.6023
0.4242,-3232933.6265,3.6056,-0.567
0.4242,-3232933.6265,3.6056,-0.6817
0.4242,-3232933.6265,3.6056,-0.4196
0.4242,-3232933.6265,3.6056,-0.3648
0.4242,-3232933.6265,3.6056,-0.7479
0.4242,-3232933.6265,3.6056,-0.5266
0.4242,-3232933.6265,3.6056,-0.5601
0.4242,-3232933.6265,3.6056,-0.4233
0.4242,-3232933.6265,3.6056,-0.6576
0.4242,-3232933.6265,3.6056,-0.7064
0.4242,-3232933.6265,3.6056,-0.6253
0.4242,-3232933.6265,3.6056,-0.5426
0.4242,-3232933.6265,3.6056,-0.4953
0.4242,-3232933.6265,3.6056,-0.7511
0.4242,-3232933.6265,3.6056,-0.427
0.4242,-3232933.6265,3.6056,-0.4186
0.4242,-3232933.6265,3.6056,-0.6162
0.4242,-3232933.6265,3.6056,-0.5537
0.4242,-3232933.6265,3.6056,-0.4484
0.4242,-3232933.6265,3.6056,-0.31
0.4242,-3232933.6265,3.6056,-0.4929
